data;ano;mes;continente;pais;uf;chegadas
2024-06-01;2024;Junho;Europa;Espanha;Ceará;183
2024-06-01;2024;Junho;América do Norte;Estados Unidos;Ceará;2068
2024-06-01;2024;Junho;Europa;Estônia;Ceará;2
2024-06-01;2024;Junho;Ásia;Filipinas;Ceará;2
2024-06-01;2024;Junho;Europa;Finlândia;Ceará;30
2024-06-01;2024;Junho;Europa;França;Ceará;517
2024-06-01;2024;Junho;Europa;Grécia;Ceará;2
2024-06-01;2024;Junho;África;Outros países da África;Ceará;4
2024-06-01;2024;Junho;Europa;Holanda;Ceará;117
2024-06-01;2024;Junho;América Central e Caribe;Honduras;Ceará;1
2024-06-01;2024;Junho;Europa;Hungria;Ceará;4
2024-06-01;2024;Junho;Ásia;Índia;Ceará;5
2024-06-01;2024;Junho;Europa;Irlanda;Ceará;41
2024-06-01;2024;Junho;Ásia;Israel;Ceará;5
2024-06-01;2024;Junho;Europa;Itália;Ceará;976
2024-06-01;2024;Junho;América Central e Caribe;Outros países da América Central e Caribe;Ceará;1
2024-06-01;2024;Junho;Ásia;Japão;Ceará;6
2024-06-01;2024;Junho;Europa;Letônia;Ceará;1
2024-06-01;2024;Junho;Europa;Lituânia;Ceará;2
2024-06-01;2024;Junho;Europa;Luxemburgo;Ceará;1
2024-06-01;2024;Junho;África;Marrocos;Ceará;11
2024-06-01;2024;Junho;América do Norte;México;Ceará;4
2024-06-01;2024;Junho;África;Nigéria;Ceará;3
2024-06-01;2024;Junho;Europa;Noruega;Ceará;236
2024-06-01;2024;Junho;América Central e Caribe;Panamá;Ceará;1
2024-06-01;2024;Junho;Ásia;Paquistão;Ceará;3
2024-06-01;2024;Junho;América do Sul;Peru;Ceará;1
2024-06-01;2024;Junho;Europa;Polônia;Ceará;21
2024-06-01;2024;Junho;Europa;Portugal;Ceará;561
2024-06-01;2024;Junho;Europa;Reino Unido;Ceará;90
2024-06-01;2024;Junho;Ásia;República da Coreia;Ceará;14
2024-06-01;2024;Junho;América Central e Caribe;República Dominicana;Ceará;1
2024-06-01;2024;Junho;Europa;República Tcheca;Ceará;7
2024-06-01;2024;Junho;Europa;Romênia;Ceará;7
2024-06-01;2024;Junho;Europa;Rússia;Ceará;4
2024-06-01;2024;Junho;Europa;Sérvia;Ceará;2
2024-06-01;2024;Junho;Europa;Suécia;Ceará;45
2024-06-01;2024;Junho;Europa;Suíça;Ceará;112
2024-06-01;2024;Junho;Ásia;Tailândia;Ceará;3
2024-06-01;2024;Junho;Europa;Ucrânia;Ceará;6
2024-06-01;2024;Junho;América do Sul;Uruguai;Ceará;10
2024-06-01;2024;Junho;América do Norte;Estados Unidos;Ceará;1
2024-06-01;2024;Junho;Oceania;Nova Zelândia;Ceará;1
2024-06-01;2024;Junho;Europa;Ucrânia;Ceará;1
2024-07-01;2024;Julho;África;África do Sul;Ceará;2
2024-07-01;2024;Julho;Europa;Alemanha;Ceará;529
2024-07-01;2024;Julho;Ásia;Arábia Saudita;Ceará;6
2024-07-01;2024;Julho;América do Sul;Argentina;Ceará;916
2024-07-01;2024;Julho;Oceania;Austrália;Ceará;2
2024-07-01;2024;Julho;Europa;Áustria;Ceará;45
2024-07-01;2024;Julho;Europa;Bélgica;Ceará;176
2024-07-01;2024;Julho;América do Sul;Bolívia;Ceará;1
2024-07-01;2024;Julho;África;Cabo Verde;Ceará;7
2024-07-01;2024;Julho;África;Outros países da África;Ceará;2
2024-07-01;2024;Julho;América do Norte;Canadá;Ceará;56
2024-07-01;2024;Julho;América do Sul;Chile;Ceará;4
2024-07-01;2024;Julho;Ásia;China;Ceará;5
2024-07-01;2024;Julho;Ásia;Cingapura;Ceará;4
2024-07-01;2024;Julho;América do Sul;Colômbia;Ceará;2
2024-07-01;2024;Julho;América Central e Caribe;Costa Rica;Ceará;3
2024-07-01;2024;Julho;Europa;Croácia;Ceará;3
2024-07-01;2024;Julho;América Central e Caribe;Cuba;Ceará;4
2024-07-01;2024;Julho;Europa;Dinamarca;Ceará;52
2024-07-01;2024;Julho;África;Egito;Ceará;1
2024-07-01;2024;Julho;América Central e Caribe;El Salvador;Ceará;4
2024-07-01;2024;Julho;América do Sul;Equador;Ceará;2
2024-07-01;2024;Julho;África;Outros países da África;Ceará;1
2024-07-01;2024;Julho;Europa;Eslovênia;Ceará;5
2024-07-01;2024;Julho;Europa;Espanha;Ceará;644
2024-07-01;2024;Julho;América do Norte;Estados Unidos;Ceará;1740
2024-07-01;2024;Julho;Europa;Estônia;Ceará;1
2024-07-01;2024;Julho;Europa;Finlândia;Ceará;12
2024-07-01;2024;Julho;Europa;França;Ceará;1976
2024-07-01;2024;Julho;Europa;Outros países da Europa;Ceará;1
2024-07-01;2024;Julho;Europa;Grécia;Ceará;7
2024-07-01;2024;Julho;África;Outros países da África;Ceará;2
2024-07-01;2024;Julho;Europa;Holanda;Ceará;633
2024-07-01;2024;Julho;América Central e Caribe;Honduras;Ceará;2
2024-07-01;2024;Julho;Europa;Hungria;Ceará;10
2024-07-01;2024;Julho;Ásia;Índia;Ceará;4
2024-07-01;2024;Julho;Ásia;Indonésia;Ceará;1
2024-07-01;2024;Julho;Europa;Irlanda;Ceará;29
2024-07-01;2024;Julho;Ásia;Israel;Ceará;19
2024-07-01;2024;Julho;Europa;Itália;Ceará;792
2024-07-01;2024;Julho;Ásia;Japão;Ceará;6
2024-07-01;2024;Julho;Europa;Lituânia;Ceará;15
2024-07-01;2024;Julho;Europa;Luxemburgo;Ceará;14
2024-07-01;2024;Julho;Ásia;Malásia;Ceará;2
2024-07-01;2024;Julho;África;Marrocos;Ceará;1
2024-07-01;2024;Julho;América do Norte;México;Ceará;6
2024-07-01;2024;Julho;África;Moçambique;Ceará;1
2024-07-01;2024;Julho;Europa;Outros países da Europa;Ceará;1
2024-07-01;2024;Julho;Europa;Outros países da Europa;Ceará;1
2024-07-01;2024;Julho;América Central e Caribe;Nicarágua;Ceará;1
2024-07-01;2024;Julho;Europa;Noruega;Ceará;148
2024-07-01;2024;Julho;Continente não especificado;Países não especificados;Ceará;1
2024-07-01;2024;Julho;América do Sul;Paraguai;Ceará;4
2024-07-01;2024;Julho;América do Sul;Peru;Ceará;3
2024-07-01;2024;Julho;Europa;Polônia;Ceará;26
2024-07-01;2024;Julho;Europa;Portugal;Ceará;1349
2024-07-01;2024;Julho;Europa;Reino Unido;Ceará;170
2024-07-01;2024;Julho;Ásia;República da Coreia;Ceará;9
2024-07-01;2024;Julho;África;Outros países da África;Ceará;1
2024-07-01;2024;Julho;América Central e Caribe;República Dominicana;Ceará;1
2024-07-01;2024;Julho;Europa;República Tcheca;Ceará;27
2024-07-01;2024;Julho;Europa;Romênia;Ceará;5
2024-07-01;2024;Julho;Europa;Rússia;Ceará;2
2024-07-01;2024;Julho;América Central e Caribe;Outros países da América Central e Caribe;Ceará;2
2024-07-01;2024;Julho;Europa;Sérvia;Ceará;1
2024-07-01;2024;Julho;Ásia;Síria;Ceará;1
2024-07-01;2024;Julho;Europa;Suécia;Ceará;113
2024-07-01;2024;Julho;Europa;Suíça;Ceará;641
2024-07-01;2024;Julho;América Central e Caribe;Trinidad e Tobago;Ceará;1
2024-07-01;2024;Julho;África;Tunísia;Ceará;4
2024-07-01;2024;Julho;Europa;Turquia;Ceará;14
2024-07-01;2024;Julho;Europa;Ucrânia;Ceará;3
2024-07-01;2024;Julho;América do Sul;Uruguai;Ceará;10
2024-07-01;2024;Julho;América do Sul;Venezuela;Ceará;0
2024-08-01;2024;Agosto;África;África do Sul;Ceará;7
2024-08-01;2024;Agosto;Europa;Alemanha;Ceará;489
2024-08-01;2024;Agosto;África;Angola;Ceará;1
2024-08-01;2024;Agosto;África;Outros países da África;Ceará;1
2024-08-01;2024;Agosto;América do Sul;Argentina;Ceará;1219
2024-08-01;2024;Agosto;Oceania;Austrália;Ceará;5
2024-08-01;2024;Agosto;Europa;Áustria;Ceará;48
2024-08-01;2024;Agosto;Europa;Bélgica;Ceará;70
2024-08-01;2024;Agosto;Europa;Outros países da Europa;Ceará;2
2024-08-01;2024;Agosto;América do Sul;Bolívia;Ceará;1
2024-08-01;2024;Agosto;Europa;Outros países da Europa;Ceará;1
2024-08-01;2024;Agosto;Europa;Bulgária;Ceará;9
2024-08-01;2024;Agosto;África;Cabo Verde;Ceará;6
2024-08-01;2024;Agosto;América do Norte;Canadá;Ceará;29
2024-08-01;2024;Agosto;América do Sul;Chile;Ceará;5
2024-08-01;2024;Agosto;Ásia;China;Ceará;5
2024-08-01;2024;Agosto;América do Sul;Colômbia;Ceará;9
2024-08-01;2024;Agosto;Europa;Croácia;Ceará;5
2024-08-01;2024;Agosto;América Central e Caribe;Cuba;Ceará;7
2024-08-01;2024;Agosto;Europa;Dinamarca;Ceará;22
2024-08-01;2024;Agosto;África;Egito;Ceará;1
2024-08-01;2024;Agosto;América Central e Caribe;El Salvador;Ceará;2
2024-08-01;2024;Agosto;América do Sul;Equador;Ceará;2
2024-08-01;2024;Agosto;Europa;Eslováquia;Ceará;3
2024-08-01;2024;Agosto;Europa;Eslovênia;Ceará;2
2024-08-01;2024;Agosto;Europa;Espanha;Ceará;1056
2024-08-01;2024;Agosto;América do Norte;Estados Unidos;Ceará;1491
2024-08-01;2024;Agosto;Europa;Finlândia;Ceará;3
2024-08-01;2024;Agosto;Europa;França;Ceará;2413
2024-08-01;2024;Agosto;Europa;Grécia;Ceará;5
2024-08-01;2024;Agosto;África;Outros países da África;Ceará;3
2024-08-01;2024;Agosto;Europa;Holanda;Ceará;254
2024-08-01;2024;Agosto;Europa;Hungria;Ceará;3
2024-08-01;2024;Agosto;Ásia;Índia;Ceará;2
2024-08-01;2024;Agosto;Ásia;Irã;Ceará;1
2024-08-01;2024;Agosto;Europa;Irlanda;Ceará;11
2024-08-01;2024;Agosto;Europa;Outros países da Europa;Ceará;2
2024-08-01;2024;Agosto;Ásia;Israel;Ceará;20
2024-08-01;2024;Agosto;Europa;Itália;Ceará;2325
2024-08-01;2024;Agosto;Ásia;Japão;Ceará;3
2024-08-01;2024;Agosto;Europa;Letônia;Ceará;2
2024-08-01;2024;Agosto;Europa;Lituânia;Ceará;1
2024-08-01;2024;Agosto;Europa;Luxemburgo;Ceará;20
2024-08-01;2024;Agosto;África;Marrocos;Ceará;7
2024-08-01;2024;Agosto;África;Outros países da África;Ceará;1
2024-08-01;2024;Agosto;América do Norte;México;Ceará;10
2024-08-01;2024;Agosto;Europa;Outros países da Europa;Ceará;3
2024-08-01;2024;Agosto;Europa;Outros países da Europa;Ceará;1
2024-08-01;2024;Agosto;Europa;Noruega;Ceará;19
2024-08-01;2024;Agosto;Oceania;Nova Zelândia;Ceará;1
2024-08-01;2024;Agosto;América Central e Caribe;Panamá;Ceará;1
2024-08-01;2024;Agosto;América do Sul;Paraguai;Ceará;2
2024-08-01;2024;Agosto;América do Sul;Peru;Ceará;4
2024-08-01;2024;Agosto;Europa;Polônia;Ceará;40
2024-08-01;2024;Agosto;Europa;Portugal;Ceará;2152
2024-08-01;2024;Agosto;Europa;Reino Unido;Ceará;186
2024-08-01;2024;Agosto;Ásia;República da Coreia;Ceará;6
2024-08-01;2024;Agosto;América Central e Caribe;República Dominicana;Ceará;2
2024-08-01;2024;Agosto;Europa;República Tcheca;Ceará;16
2024-08-01;2024;Agosto;Europa;Romênia;Ceará;6
2024-08-01;2024;Agosto;Europa;Rússia;Ceará;5
2024-08-01;2024;Agosto;África;Outros países da África;Ceará;3
2024-08-01;2024;Agosto;Europa;Sérvia;Ceará;2
2024-08-01;2024;Agosto;Europa;Suécia;Ceará;98
2024-08-01;2024;Agosto;Europa;Suíça;Ceará;209
2024-08-01;2024;Agosto;Ásia;Taiwan;Ceará;1
2024-08-01;2024;Agosto;África;Tunísia;Ceará;2
2024-08-01;2024;Agosto;Europa;Turquia;Ceará;3
2024-08-01;2024;Agosto;Europa;Ucrânia;Ceará;6
2024-08-01;2024;Agosto;América do Sul;Uruguai;Ceará;8
2024-08-01;2024;Agosto;América do Sul;Venezuela;Ceará;0
2024-08-01;2024;Agosto;América do Sul;Argentina;Ceará;1
2024-09-01;2024;Setembro;África;África do Sul;Ceará;5
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;Europa;Alemanha;Ceará;584
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;2
2024-09-01;2024;Setembro;África;Angola;Ceará;2
2024-09-01;2024;Setembro;Ásia;Arábia Saudita;Ceará;1
2024-09-01;2024;Setembro;África;Outros países da África;Ceará;2
2024-09-01;2024;Setembro;América do Sul;Argentina;Ceará;1127
2024-09-01;2024;Setembro;Oceania;Austrália;Ceará;4
2024-09-01;2024;Setembro;Europa;Áustria;Ceará;50
2024-09-01;2024;Setembro;América Central e Caribe;Outros países da América Central e Caribe;Ceará;2
2024-09-01;2024;Setembro;Europa;Bélgica;Ceará;82
2024-09-01;2024;Setembro;África;Outros países da África;Ceará;1
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;América do Sul;Bolívia;Ceará;4
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;África;Cabo Verde;Ceará;19
2024-09-01;2024;Setembro;América do Norte;Canadá;Ceará;38
2024-09-01;2024;Setembro;América do Sul;Chile;Ceará;6
2024-09-01;2024;Setembro;Ásia;China;Ceará;8
2024-09-01;2024;Setembro;Ásia;China, Hong Kong;Ceará;2
2024-09-01;2024;Setembro;América do Sul;Colômbia;Ceará;15
2024-09-01;2024;Setembro;Europa;Croácia;Ceará;4
2024-09-01;2024;Setembro;América Central e Caribe;Cuba;Ceará;1
2024-09-01;2024;Setembro;Europa;Dinamarca;Ceará;44
2024-09-01;2024;Setembro;América Central e Caribe;El Salvador;Ceará;2
2024-09-01;2024;Setembro;América do Sul;Equador;Ceará;2
2024-09-01;2024;Setembro;Europa;Eslováquia;Ceará;3
2024-09-01;2024;Setembro;Europa;Eslovênia;Ceará;5
2024-09-01;2024;Setembro;Europa;Espanha;Ceará;784
2024-09-01;2024;Setembro;América do Norte;Estados Unidos;Ceará;1032
2024-09-01;2024;Setembro;Europa;Estônia;Ceará;2
2024-09-01;2024;Setembro;Europa;Finlândia;Ceará;6
2024-09-01;2024;Setembro;Europa;França;Ceará;850
2024-09-01;2024;Setembro;África;Outros países da África;Ceará;1
2024-09-01;2024;Setembro;Europa;Grécia;Ceará;12
2024-09-01;2024;Setembro;Europa;Holanda;Ceará;386
2024-09-01;2024;Setembro;América Central e Caribe;Honduras;Ceará;1
2024-09-01;2024;Setembro;Europa;Hungria;Ceará;9
2024-09-01;2024;Setembro;Ásia;Índia;Ceará;3
2024-09-01;2024;Setembro;Europa;Irlanda;Ceará;14
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;Ásia;Israel;Ceará;25
2024-09-01;2024;Setembro;Europa;Itália;Ceará;566
2024-09-01;2024;Setembro;Ásia;Japão;Ceará;2
2024-09-01;2024;Setembro;Ásia;Outros países da Ásia;Ceará;1
2024-09-01;2024;Setembro;Europa;Lituânia;Ceará;9
2024-09-01;2024;Setembro;Europa;Luxemburgo;Ceará;2
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;1
2024-09-01;2024;Setembro;África;Marrocos;Ceará;5
2024-09-01;2024;Setembro;América do Norte;México;Ceará;15
2024-09-01;2024;Setembro;Europa;Outros países da Europa;Ceará;2
2024-09-01;2024;Setembro;África;Nigéria;Ceará;1
2024-09-01;2024;Setembro;Europa;Noruega;Ceará;40
2024-09-01;2024;Setembro;Oceania;Nova Zelândia;Ceará;4
2024-09-01;2024;Setembro;América do Sul;Paraguai;Ceará;2
2024-09-01;2024;Setembro;América do Sul;Peru;Ceará;2
2024-09-01;2024;Setembro;Europa;Polônia;Ceará;85
2024-09-01;2024;Setembro;Europa;Portugal;Ceará;1349
2024-09-01;2024;Setembro;África;Quênia;Ceará;1
2024-09-01;2024;Setembro;Europa;Reino Unido;Ceará;141
2024-09-01;2024;Setembro;Ásia;República da Coreia;Ceará;2
2024-09-01;2024;Setembro;América Central e Caribe;República Dominicana;Ceará;2
2024-09-01;2024;Setembro;Europa;República Tcheca;Ceará;19
2024-09-01;2024;Setembro;Europa;Romênia;Ceará;14
2024-09-01;2024;Setembro;Europa;Rússia;Ceará;4
2024-09-01;2024;Setembro;Europa;Sérvia;Ceará;2
2024-09-01;2024;Setembro;Europa;Suécia;Ceará;43
2024-09-01;2024;Setembro;Europa;Suíça;Ceará;526
2024-09-01;2024;Setembro;Ásia;Tailândia;Ceará;3
2024-09-01;2024;Setembro;Europa;Turquia;Ceará;2
2024-09-01;2024;Setembro;Europa;Ucrânia;Ceará;11
2024-09-01;2024;Setembro;América do Sul;Uruguai;Ceará;3
2024-09-01;2024;Setembro;América do Sul;Venezuela;Ceará;0
2024-09-01;2024;Setembro;Ásia;Outros países da Ásia;Ceará;2
2024-10-01;2024;Outubro;África;África do Sul;Ceará;5
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;1
2024-10-01;2024;Outubro;Europa;Alemanha;Ceará;1115
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;2
2024-10-01;2024;Outubro;Ásia;Arábia Saudita;Ceará;2
2024-10-01;2024;Outubro;América do Sul;Argentina;Ceará;861
2024-10-01;2024;Outubro;Oceania;Austrália;Ceará;8
2024-10-01;2024;Outubro;Europa;Áustria;Ceará;219
2024-10-01;2024;Outubro;Ásia;Bangladesh;Ceará;2
2024-10-01;2024;Outubro;Europa;Bélgica;Ceará;221
2024-10-01;2024;Outubro;América do Sul;Bolívia;Ceará;1
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;2
2024-10-01;2024;Outubro;Europa;Bulgária;Ceará;32
2024-10-01;2024;Outubro;África;Cabo Verde;Ceará;15
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;3
2024-10-01;2024;Outubro;América do Norte;Canadá;Ceará;167
2024-10-01;2024;Outubro;Ásia;Outros países da Ásia;Ceará;1
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;2
2024-10-01;2024;Outubro;América do Sul;Chile;Ceará;1
2024-10-01;2024;Outubro;Ásia;China;Ceará;9
2024-10-01;2024;Outubro;Ásia;China, Hong Kong;Ceará;1
2024-10-01;2024;Outubro;Ásia;Outros países da Ásia;Ceará;2
2024-10-01;2024;Outubro;Ásia;Cingapura;Ceará;3
2024-10-01;2024;Outubro;América do Sul;Colômbia;Ceará;10
2024-10-01;2024;Outubro;Ásia;Outros países da Ásia;Ceará;1
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;2
2024-10-01;2024;Outubro;Europa;Croácia;Ceará;13
2024-10-01;2024;Outubro;Europa;Dinamarca;Ceará;85
2024-10-01;2024;Outubro;África;Egito;Ceará;2
2024-10-01;2024;Outubro;América Central e Caribe;El Salvador;Ceará;2
2024-10-01;2024;Outubro;América do Sul;Equador;Ceará;1
2024-10-01;2024;Outubro;Europa;Eslováquia;Ceará;13
2024-10-01;2024;Outubro;Europa;Eslovênia;Ceará;74
2024-10-01;2024;Outubro;Europa;Espanha;Ceará;431
2024-10-01;2024;Outubro;América do Norte;Estados Unidos;Ceará;656
2024-10-01;2024;Outubro;Europa;Estônia;Ceará;8
2024-10-01;2024;Outubro;Ásia;Filipinas;Ceará;2
2024-10-01;2024;Outubro;Europa;Finlândia;Ceará;7
2024-10-01;2024;Outubro;Europa;França;Ceará;2167
2024-10-01;2024;Outubro;África;Gana;Ceará;1
2024-10-01;2024;Outubro;Europa;Grécia;Ceará;13
2024-10-01;2024;Outubro;América Central e Caribe;Guatemala;Ceará;1
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;3
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;2
2024-10-01;2024;Outubro;África;Outros países da África;Ceará;4
2024-10-01;2024;Outubro;América Central e Caribe;Haiti;Ceará;2
2024-10-01;2024;Outubro;Europa;Holanda;Ceará;745
2024-10-01;2024;Outubro;América Central e Caribe;Honduras;Ceará;1
2024-10-01;2024;Outubro;Europa;Hungria;Ceará;27
2024-10-01;2024;Outubro;Ásia;Índia;Ceará;9
2024-10-01;2024;Outubro;Ásia;Indonésia;Ceará;1
2024-10-01;2024;Outubro;Ásia;Irã;Ceará;2
2024-10-01;2024;Outubro;Europa;Irlanda;Ceará;61
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;1
2024-10-01;2024;Outubro;Ásia;Israel;Ceará;43
2024-10-01;2024;Outubro;Europa;Itália;Ceará;746
2024-10-01;2024;Outubro;Ásia;Japão;Ceará;7
2024-10-01;2024;Outubro;Ásia;Outros países da Ásia;Ceará;2
2024-10-01;2024;Outubro;Europa;Letônia;Ceará;4
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;1
2024-10-01;2024;Outubro;Europa;Lituânia;Ceará;28
2024-10-01;2024;Outubro;Europa;Luxemburgo;Ceará;5
2024-10-01;2024;Outubro;Ásia;Malásia;Ceará;2
2024-10-01;2024;Outubro;África;Marrocos;Ceará;1
2024-10-01;2024;Outubro;América do Norte;México;Ceará;8
2024-10-01;2024;Outubro;América Central e Caribe;Nicarágua;Ceará;1
2024-10-01;2024;Outubro;Europa;Noruega;Ceará;130
2024-10-01;2024;Outubro;Oceania;Nova Zelândia;Ceará;3
2024-10-01;2024;Outubro;América do Sul;Peru;Ceará;8
2024-10-01;2024;Outubro;Europa;Polônia;Ceará;507
2024-10-01;2024;Outubro;Europa;Portugal;Ceará;573
2024-10-01;2024;Outubro;Europa;Reino Unido;Ceará;263
2024-10-01;2024;Outubro;Ásia;República da Coreia;Ceará;5
2024-10-01;2024;Outubro;América Central e Caribe;República Dominicana;Ceará;2
2024-10-01;2024;Outubro;Europa;República Tcheca;Ceará;54
2024-10-01;2024;Outubro;Europa;Romênia;Ceará;27
2024-10-01;2024;Outubro;Europa;Rússia;Ceará;24
2024-10-01;2024;Outubro;Europa;Outros países da Europa;Ceará;3
2024-10-01;2024;Outubro;América Central e Caribe;Outros países da América Central e Caribe;Ceará;2
2024-10-01;2024;Outubro;América Central e Caribe;Outros países da América Central e Caribe;Ceará;1
2024-10-01;2024;Outubro;Europa;Sérvia;Ceará;3
2024-10-01;2024;Outubro;Europa;Suécia;Ceará;58
2024-10-01;2024;Outubro;Europa;Suíça;Ceará;902
2024-10-01;2024;Outubro;América Central e Caribe;Trinidad e Tobago;Ceará;2
2024-10-01;2024;Outubro;África;Tunísia;Ceará;1
2024-10-01;2024;Outubro;Europa;Turquia;Ceará;5
2024-10-01;2024;Outubro;Europa;Ucrânia;Ceará;9
2024-10-01;2024;Outubro;América do Sul;Uruguai;Ceará;3
2024-10-01;2024;Outubro;América do Sul;Venezuela;Ceará;1
2024-10-01;2024;Outubro;Europa;Finlândia;Ceará;2
2024-10-01;2024;Outubro;Europa;França;Ceará;3
2024-10-01;2024;Outubro;Europa;Grécia;Ceará;1
2024-10-01;2024;Outubro;Europa;Irlanda;Ceará;1
2024-11-01;2024;Novembro;África;África do Sul;Ceará;8
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;5
2024-11-01;2024;Novembro;Europa;Alemanha;Ceará;1337
2024-11-01;2024;Novembro;África;Angola;Ceará;1
2024-11-01;2024;Novembro;América do Sul;Argentina;Ceará;707
2024-11-01;2024;Novembro;Ásia;Outros países da Ásia;Ceará;1
2024-11-01;2024;Novembro;Oceania;Austrália;Ceará;7
2024-11-01;2024;Novembro;Europa;Áustria;Ceará;305
2024-11-01;2024;Novembro;Europa;Bélgica;Ceará;242
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;3
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;1
2024-11-01;2024;Novembro;Europa;Bulgária;Ceará;6
2024-11-01;2024;Novembro;África;Cabo Verde;Ceará;14
2024-11-01;2024;Novembro;América do Norte;Canadá;Ceará;114
2024-11-01;2024;Novembro;Ásia;Outros países da Ásia;Ceará;2
2024-11-01;2024;Novembro;América do Sul;Chile;Ceará;2
2024-11-01;2024;Novembro;Ásia;China;Ceará;6
2024-11-01;2024;Novembro;Ásia;Outros países da Ásia;Ceará;4
2024-11-01;2024;Novembro;Ásia;Cingapura;Ceará;1
2024-11-01;2024;Novembro;América do Sul;Colômbia;Ceará;14
2024-11-01;2024;Novembro;América Central e Caribe;Costa Rica;Ceará;1
2024-11-01;2024;Novembro;Europa;Croácia;Ceará;1
2024-11-01;2024;Novembro;América Central e Caribe;Cuba;Ceará;3
2024-11-01;2024;Novembro;Europa;Dinamarca;Ceará;30
2024-11-01;2024;Novembro;África;Egito;Ceará;2
2024-11-01;2024;Novembro;América Central e Caribe;El Salvador;Ceará;1
2024-11-01;2024;Novembro;América do Sul;Equador;Ceará;3
2024-11-01;2024;Novembro;Europa;Eslováquia;Ceará;14
2024-11-01;2024;Novembro;Europa;Eslovênia;Ceará;57
2024-11-01;2024;Novembro;Europa;Espanha;Ceará;526
2024-11-01;2024;Novembro;América do Norte;Estados Unidos;Ceará;747
2024-11-01;2024;Novembro;Europa;Estônia;Ceará;2
2024-11-01;2024;Novembro;Europa;Finlândia;Ceará;15
2024-11-01;2024;Novembro;Europa;França;Ceará;1951
2024-11-01;2024;Novembro;Europa;Grécia;Ceará;49
2024-11-01;2024;Novembro;África;Outros países da África;Ceará;14
2024-11-01;2024;Novembro;América Central e Caribe;Haiti;Ceará;1
2024-11-01;2024;Novembro;Europa;Holanda;Ceará;943
2024-11-01;2024;Novembro;América Central e Caribe;Honduras;Ceará;2
2024-11-01;2024;Novembro;Europa;Hungria;Ceará;26
2024-11-01;2024;Novembro;Ásia;Índia;Ceará;1
2024-11-01;2024;Novembro;Europa;Irlanda;Ceará;51
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;1
2024-11-01;2024;Novembro;Ásia;Israel;Ceará;46
2024-11-01;2024;Novembro;Europa;Itália;Ceará;1220
2024-11-01;2024;Novembro;Ásia;Japão;Ceará;2
2024-11-01;2024;Novembro;Europa;Letônia;Ceará;5
2024-11-01;2024;Novembro;Ásia;Líbano;Ceará;2
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;7
2024-11-01;2024;Novembro;Europa;Lituânia;Ceará;13
2024-11-01;2024;Novembro;Europa;Luxemburgo;Ceará;7
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;1
2024-11-01;2024;Novembro;África;Marrocos;Ceará;6
2024-11-01;2024;Novembro;América do Norte;México;Ceará;9
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;1
2024-11-01;2024;Novembro;Europa;Noruega;Ceará;93
2024-11-01;2024;Novembro;Oceania;Nova Zelândia;Ceará;3
2024-11-01;2024;Novembro;Ásia;Paquistão;Ceará;1
2024-11-01;2024;Novembro;América do Sul;Paraguai;Ceará;1
2024-11-01;2024;Novembro;América do Sul;Peru;Ceará;4
2024-11-01;2024;Novembro;Europa;Polônia;Ceará;580
2024-11-01;2024;Novembro;América Central e Caribe;Outros países da América Central e Caribe;Ceará;1
2024-11-01;2024;Novembro;Europa;Portugal;Ceará;901
2024-11-01;2024;Novembro;Europa;Reino Unido;Ceará;267
2024-11-01;2024;Novembro;Ásia;República da Coreia;Ceará;5
2024-11-01;2024;Novembro;Europa;República Tcheca;Ceará;42
2024-11-01;2024;Novembro;Europa;Romênia;Ceará;25
2024-11-01;2024;Novembro;Europa;Rússia;Ceará;8
2024-11-01;2024;Novembro;Europa;Outros países da Europa;Ceará;1
2024-11-01;2024;Novembro;Europa;Sérvia;Ceará;6
2024-11-01;2024;Novembro;Europa;Suécia;Ceará;85
